source_type,source_id,source_name,event_id,event_name,page,command_index,code,kind,text,story_index,draft_id,draft_status
map,78,,23,EV023,1,124,101,show_text,"\dxn[Álama]¡Vamos Psyduck! ¡Quiero ir a una cafetería, que tengo hambre!",5,"\dxn[Álama]Ayo pergi ke Psyduck! Saya ingin pergi ke kafe, saya lapar!",machine_draft
map,78,,23,EV023,1,128,101,show_text,\f[psyduck000]¡PSYDUCK!,5,\f[psyduck000]PSYDUCK!,machine_draft
map,78,,23,EV023,1,185,101,show_text,\dxn[Eda]No sé si llegarán a una cafetería estos dos...,5,\dxn[Eda]Saya tidak tahu apakah keduanya akan sampai ke kedai kopi...,machine_draft
map,78,,23,EV023,1,191,101,show_text,"\dxn[Eda]Bueno, tengo que ir en busca de Darek, que la profe dudo que lo encuentre.",5,"\dxn[Eda]Baiklah, saya harus pergi mencari Darek, saya ragu guru akan menemukannya.",machine_draft
map,78,,23,EV023,1,195,101,show_text,"\dxn[Eda]Aunque Darek parezca tan independiente, en verdad me necesita a su lado. Es capaz de perderse incluso con un mapa.",5,"\dxn[Eda]Meskipun Darek terlihat sangat mandiri, dia sangat membutuhkan saya di sisinya. Dia mampu tersesat bahkan dengan peta.",machine_draft
map,78,,23,EV023,1,200,101,show_text,\sh\dxn[Eda]¡Ahora que caigo!,5,\sh\dxn[Eda]Sekarang aku terjatuh!,machine_draft
map,78,,23,EV023,1,204,101,show_text,"\dxn[Eda]Hablando de mapas, la profe no nos ha dado un mapa para movernos. Habrá que ir a buscarla.",5,"\dxn[Eda]Ngomong-ngomong soal peta, guru belum memberi kita peta untuk bergerak. Kita harus pergi mencarinya.",machine_draft
map,78,,23,EV023,1,209,101,show_text,\dxn[Eda]¡Me adelanto antes de que la pierda de vista!,5,\dxn[Eda]Aku pergi duluan sebelum aku melupakannya!,machine_draft
map,78,,23,EV023,1,240,101,show_text,"Ahora podrás usar la función de ""Encuentros"" del menú para saber qué Pokémon puedes encontrar en cada ruta. ¡Échale un vistazo!",5,"Anda sekarang dapat menggunakan fungsi ""Pertemuan"" di menu untuk mengetahui Pokémon mana yang dapat Anda temukan di setiap rute. Coba lihat!",machine_draft
map,78,,23,EV023,1,244,101,show_text,¡A partir de ahora empieza el Modo Hardcore!,5,"Mulai sekarang, Mode Tegar dimulai!",machine_draft
map,78,,23,EV023,1,250,101,show_text,¡A partir de ahora empieza el Lucariolocke!,5,Mulai sekarang Lucariolocke dimulai!,machine_draft
map,78,,1,EV001,1,0,108,comment,noshadow,5,,skip_comment
map,78,,18,EV018,1,0,101,show_text,"¿Quieres una caña? No voy bien de pasta, espabílate.",5,"Apakah Anda ingin tongkat? Aku tidak pandai membuat pasta, bangunlah.",machine_draft
map,78,,29,Trainer(3),1,0,355,script,pbTrainerIntro(:JOVEN),5,,skip_script
map,78,,29,Trainer(3),1,1,355,script,pbNoticePlayer(get_character(0)),5,,skip_script
map,78,,29,Trainer(3),1,2,101,show_text,¡Hey! Acabo de empezar en esto de ser entrenador... ¿Te apetece un combate?,5,Hei! Saya baru saja mulai menjadi pelatih... Apakah Anda suka berkelahi?,machine_draft
map,78,,29,Trainer(3),1,7,355,script,pbTrainerEnd,5,,skip_script
map,78,,29,Trainer(3),2,0,101,show_text,"Pues nada, tengo hambre.",5,"Tidak apa-apa, aku lapar.",machine_draft
map,78,,51,EV051,1,0,108,comment,noshadow,5,,skip_comment
map,78,,46,EV046,1,0,108,comment,noshadow,5,,skip_comment
map,78,,2,EV002,1,0,355,script,pbItemBall(:POKEBALL),5,,skip_script
map,78,,13,EV013,1,0,108,comment,noshadow,5,,skip_comment
map,78,,30,EV030,1,0,101,show_text,"Estoy entrenando a mi Pokémon en esta ruta, es",5,"Saya sedang melatih Pokémon saya pada rute ini, itu",machine_draft
map,78,,30,EV030,1,1,401,show_text_cont,probablemente la más fácil para entrenadores,5,mungkin yang paling mudah bagi pelatih,machine_draft
map,78,,30,EV030,1,2,401,show_text_cont,novatos.,5,pemula.,machine_draft
map,78,,8,EV008,1,0,108,comment,noshadow,5,,skip_comment
map,78,,52,EV052,1,0,108,comment,noshadow,5,,skip_comment
map,78,,47,EV047,1,0,108,comment,noshadow,5,,skip_comment
map,78,,3,EV003,1,0,108,comment,noshadow,5,,skip_comment
map,78,,14,EV014,1,0,108,comment,noshadow,5,,skip_comment
map,78,,9,EV009,1,0,108,comment,noshadow,5,,skip_comment
map,78,,31,EV031,1,0,355,script,Pokemon.play_cry(:LILLIPUP),5,,skip_script
map,78,,53,EV053,1,0,108,comment,noshadow,5,,skip_comment
map,78,,4,EV004,1,0,108,comment,noshadow,5,,skip_comment
map,78,,15,EV015,1,0,108,comment,noshadow,5,,skip_comment
map,78,,48,EV048,1,0,108,comment,noshadow,5,,skip_comment
map,78,,54,EV054,1,0,108,comment,noshadow,5,,skip_comment
map,78,,32,EV032,1,1,101,show_text,"¡Hey! ¡No me des esos sustos, estoy intentado",5,"Hei! Jangan beri aku ketakutan itu, aku sedang berusaha",machine_draft
map,78,,32,EV032,1,2,401,show_text_cont,atrapar un Pokémon!,5,menangkap Pokemon!,machine_draft
map,78,,10,EV010,1,0,108,comment,noshadow,5,,skip_comment
map,79,,49,EV049,1,0,108,comment,noshadow,6,,skip_comment
map,79,,38,"size(1,3) Evento niñoditto",1,29,101,show_text,\sh\dxn[???]¡BUAAAAAAA!,6,\sh\dxn[???]WOOOOOO!,machine_draft
map,79,,38,"size(1,3) Evento niñoditto",1,42,101,show_text,\dxn[\PN](¿Qué está pasando?),6,\dxn[\PN](Apa yang terjadi?),machine_draft
map,79,,38,"size(1,3) Evento niñoditto",1,71,101,show_text,\dxn[???]¡BUAAAAAAA!,6,\dxn[???]WOOOOOO!,machine_draft
map,79,,38,"size(1,3) Evento niñoditto",1,73,101,show_text,\sh\dxn[???]¡BUAAAAAAAAAAAA!,6,\sh\dxn[???]WOOOOOOOO!,machine_draft
map,79,,38,"size(1,3) Evento niñoditto",1,83,101,show_text,\dxn[\PN](Parece que ese niño necesita ayuda...),6,\dxn[\PN](Anak itu sepertinya butuh bantuan...),machine_draft
map,79,,38,"size(1,3) Evento niñoditto",1,102,101,show_text,"\dxn[???]Un... ¿Entrenador? Snif, snif...",6,"\dxn[???]A... Pelatih? Mengendus, mengendus...",machine_draft
map,79,,38,"size(1,3) Evento niñoditto",1,114,101,show_text,"\dxn[???]Sabía que si me ponía a llorar alguien me ayudaría je, je, je.",6,\dxn[???]Saya tahu jika saya mulai menangis seseorang akan membantu saya heh heh heh.,machine_draft
map,79,,38,"size(1,3) Evento niñoditto",1,122,101,show_text,\dxn[???]Resulta que mi Pokémon se ha perdido y no sé dónde está... ¿Podrías ayudarme a buscarlo?,6,\dxn[???]Ternyata Pokémon saya hilang dan saya tidak tahu di mana letaknya... Bisakah Anda membantu saya mencarinya?,machine_draft
map,79,,38,"size(1,3) Evento niñoditto",1,126,102,choices,Yes,6,Ya,machine_draft
map,79,,38,"size(1,3) Evento niñoditto",1,126,102,choices,No,6,Tidak,machine_draft
map,79,,38,"size(1,3) Evento niñoditto",1,127,402,choice_branch,Yes,6,Ya,machine_draft
map,79,,38,"size(1,3) Evento niñoditto",1,136,101,show_text,"\dxn[???]¡Qué chuli, menos mal!",6,"\dxn[???]Keren sekali, alhamdulillah!",machine_draft
map,79,,38,"size(1,3) Evento niñoditto",1,140,101,show_text,"\dxn[???]Mi \c[2]Ditto\c[0] no puede andar muy lejos, pero es capaz de transformarse en cualquier cosa, aunque tiene preferencia por las \c[2]rocas\c[0]...",6,"\dxn[???]\c[2]Ditto\c[0] saya tidak dapat berjalan terlalu jauh, tetapi ia mampu berubah menjadi apa pun, meskipun ia lebih menyukai \c[2]rocks\c[0]...",machine_draft
map,79,,38,"size(1,3) Evento niñoditto",1,144,101,show_text,"\dxn[???]Suerte con ello, yo mientras te esperaré sentado haciendo absolutamente nada.",6,"\dxn[???]Semoga berhasil, sementara saya akan duduk dan menunggu Anda tidak melakukan apa pun.",machine_draft
map,79,,38,"size(1,3) Evento niñoditto",1,149,402,choice_branch,No,6,Tidak,machine_draft
map,79,,38,"size(1,3) Evento niñoditto",1,158,101,show_text,\sh\dxn[???]¡BUAAAAAAAAAAAAAAAAAA!,6,\sh\dxn[???]WOOOOOOOO!,machine_draft
map,79,,38,"size(1,3) Evento niñoditto",1,168,101,show_text,\dxn[\PN](Así no llegaremos a ninguna parte...),6,\dxn[\PN](Dengan cara ini kita tidak akan kemana-mana...),machine_draft
map,79,,38,"size(1,3) Evento niñoditto",2,7,101,show_text,\dxn[\PN](Debería ayudar al niño...),6,\dxn[\PN](Saya harus membantu anak itu...),machine_draft
map,79,,38,"size(1,3) Evento niñoditto",3,0,355,script,Pokemon.play_cry(:DITTO),6,,skip_script
map,79,,38,"size(1,3) Evento niñoditto",3,1,101,show_text,\f[ditto000]¡DITTO!,6,\f[ditto000]DITTO!,machine_draft
map,79,,38,"size(1,3) Evento niñoditto",3,19,355,script,Pokemon.play_cry(:DITTO),6,,skip_script
map,79,,38,"size(1,3) Evento niñoditto",3,20,101,show_text,\f[ditto000]¡DITTO!,6,\f[ditto000]DITTO!,machine_draft
map,79,,38,"size(1,3) Evento niñoditto",3,31,101,show_text,\dxn[???]¿Dónde te habías metido? ¡Te tengo dicho que no te separes de mi!,6,\dxn[???]Darimana saja kamu? Aku sudah bilang padamu untuk tidak memisahkan dirimu dariku!,machine_draft
map,79,,38,"size(1,3) Evento niñoditto",3,35,101,show_text,"\sh\dxn[???]¡Anda, sube!",6,\sh\dxn[???]Ayo naik!,machine_draft
map,79,,38,"size(1,3) Evento niñoditto",3,38,355,script,Pokemon.play_cry(:DITTO),6,,skip_script
map,79,,38,"size(1,3) Evento niñoditto",3,39,101,show_text,\f[ditto000]¡DITTO!,6,\f[ditto000]DITTO!,machine_draft
map,79,,38,"size(1,3) Evento niñoditto",3,51,101,show_text,"\dxn[???]¡Entrenador, dime tu nombre!",6,"\dxn[???]Pelatih, sebutkan nama Anda!",machine_draft
map,79,,38,"size(1,3) Evento niñoditto",3,54,101,show_text,"\dxn[???]¡Entrenadora, dime tu nombre!",6,"\dxn[???]Pelatih, sebutkan nama Anda!",machine_draft
map,79,,38,"size(1,3) Evento niñoditto",3,60,101,show_text,"\dxn[???]Ya veo, encantado, \PN.",6,"\dxn[???]Saya mengerti, senang, \PN.",machine_draft
map,79,,38,"size(1,3) Evento niñoditto",3,64,101,show_text,"\sh\dxn[???]¡Yo soy Rodolfo, la persona que dominará el mundo!",6,"\sh\dxn[???]Saya Rodolfo, orang yang akan mendominasi dunia!",machine_draft
map,79,,38,"size(1,3) Evento niñoditto",3,69,101,show_text,\dxn[Rodolfo]¿No me crees? ¡Algún día te lo demostraré!,6,\dxn[Rodolfo]Kamu tidak percaya padaku? Suatu hari nanti aku akan menunjukkannya padamu!,machine_draft
map,79,,38,"size(1,3) Evento niñoditto",3,76,101,show_text,"\dxn[Rodolfo]¡Adiós, entrenador de pacotilla!",6,"\dxn[Rodolfo]Selamat tinggal, pelatih sampah!",machine_draft
map,79,,38,"size(1,3) Evento niñoditto",3,98,355,script,pbAddSocialLink(:RODOLFO),6,,skip_script
map,79,,38,"size(1,3) Evento niñoditto",3,99,355,script,"pbGainSocialLinkBond(:RODOLFO, 1, silent: true)",6,,skip_script
map,79,,16,EV016,2,7,101,show_text,\dxn[\PN](Debería ayudar al niño...),6,\dxn[\PN](Saya harus membantu anak itu...),machine_draft
map,79,,27,niño ditto,3,1,101,show_text,\dxn[???]¿Has encontrado ya a mi Pokémon?,6,\dxn[???]Apakah Anda sudah menemukan Pokémon saya?,machine_draft
map,79,,27,niño ditto,3,10,102,choices,Yes,6,Ya,machine_draft
map,79,,27,niño ditto,3,10,102,choices,No,6,Tidak,machine_draft
map,79,,27,niño ditto,3,11,402,choice_branch,Yes,6,Ya,machine_draft
map,79,,27,niño ditto,3,13,101,show_text,"\dxn[???]Es mentira, soy un niño pero no tonto",6,"\dxn[???]Bohong, saya masih anak-anak tapi tidak bodoh",machine_draft
map,79,,27,niño ditto,3,14,401,show_text_cont,precisamente.,6,tepatnya.,machine_draft
map,79,,27,niño ditto,3,17,402,choice_branch,No,6,Tidak,machine_draft
map,79,,27,niño ditto,3,19,101,show_text,\dxn[???]¿Y a qué estás esperando? ¡Muévete!,6,\dxn[???]Dan tunggu apa lagi? Bergerak!,machine_draft
map,79,,5,EV005,1,0,108,comment,noshadow,6,,skip_comment
map,79,,60,EV060,1,0,108,comment,noshadow,6,,skip_comment
map,79,,33,EV033,1,0,108,comment,noshadow,6,,skip_comment
map,79,,22,EV022,1,0,355,script,Pokemon.play_cry(:FURRET),6,,skip_script
map,79,,11,EV011,1,0,101,show_text,"Mira mi nieta, se pasa el día jugando con nuestro Buneary.",6,"Lihat cucuku, dia menghabiskan harinya bermain dengan Buneary kita.",machine_draft
map,79,,55,EV055,1,0,108,comment,noshadow,6,,skip_comment
map,79,,28,PUERTA,1,6,355,script,"pbZoomMap(1,1,zoom=""out"")",6,,skip_script
map,79,,17,EV017,2,7,101,show_text,\dxn[\PN](Debería ayudar al niño...),6,\dxn[\PN](Saya harus membantu anak itu...),machine_draft
map,79,,6,EV006,1,0,355,script,pbItemBall(:POTION),6,,skip_script
map,79,,61,EV061,1,0,108,comment,noshadow,6,,skip_comment
map,79,,34,EV034,1,0,108,comment,noshadow,6,,skip_comment
map,79,,23,EV023,1,0,101,show_text,<b><ac>Pueblo Pardillo</ac></b><ac>¡Un lugar donde,6,<b><ac>Pueblo Pardillo</ac></b><ac>Tempat di mana,machine_draft
map,79,,23,EV023,1,1,401,show_text_cont,a los furret les gusta caminar!,6,Furret suka berjalan!,machine_draft
map,79,,12,EV012,1,0,101,show_text,Ya le vale a mi hija encasquetarme a mi nieta todos los fines de semana.,6,Sudah cukup bagi putriku untuk meniduri cucuku setiap akhir pekan.,machine_draft
map,79,,56,EV056,1,0,108,comment,noshadow,6,,skip_comment
map,79,,40,EV040,1,1,101,show_text,Parece que la roca se puede romper. ¿Quieres usar,6,Sepertinya batu itu bisa pecah. Apakah Anda ingin menggunakan,machine_draft
map,79,,40,EV040,1,2,401,show_text_cont,<b>Palmeo</b>?,6,<b>Palmeo</b>?,machine_draft
map,79,,40,EV040,1,3,102,choices,Si,6,Ya,machine_draft
map,79,,40,EV040,1,3,102,choices,No,6,Tidak,machine_draft
map,79,,40,EV040,1,4,402,choice_branch,Si,6,Ya,machine_draft
map,79,,40,EV040,1,6,101,show_text,¡Has usado <b>Palmeo</b>!,6,Anda menggunakan <b>Palmeo</b>!,machine_draft
map,79,,40,EV040,1,25,402,choice_branch,No,6,Tidak,machine_draft
map,79,,40,EV040,1,30,101,show_text,No parece que puedas romperla ahora mismo.,6,Sepertinya Anda tidak bisa memecahkannya sekarang.,machine_draft
map,79,,62,EV062,2,7,101,show_text,\dxn[\PN](Debería ayudar al niño...),6,\dxn[\PN](Saya harus membantu anak itu...),machine_draft
map,79,,51,EV051,1,0,108,comment,noshadow,6,,skip_comment
map,79,,18,EV018,2,7,101,show_text,\dxn[\PN](Debería ayudar al niño...),6,\dxn[\PN](Saya harus membantu anak itu...),machine_draft
map,79,,7,EV007,1,0,355,script,pbItemBall(:PEARL),6,,skip_script
map,79,,29,EV029,1,1,101,show_text,Parece que la roca se puede romper. ¿Quieres usar,6,Sepertinya batu itu bisa pecah. Apakah Anda ingin menggunakan,machine_draft
map,79,,29,EV029,1,2,401,show_text_cont,<b>Palmeo</b>?,6,<b>Palmeo</b>?,machine_draft
map,79,,29,EV029,1,3,102,choices,Si,6,Ya,machine_draft
map,79,,29,EV029,1,3,102,choices,No,6,Tidak,machine_draft
map,79,,29,EV029,1,4,402,choice_branch,Si,6,Ya,machine_draft
map,79,,29,EV029,1,6,101,show_text,¡Has usado <b>Palmeo</b>!,6,Anda menggunakan <b>Palmeo</b>!,machine_draft
map,79,,29,EV029,1,25,402,choice_branch,No,6,Tidak,machine_draft
map,79,,29,EV029,1,30,101,show_text,No parece que puedas romperla ahora mismo.,6,Sepertinya Anda tidak bisa memecahkannya sekarang.,machine_draft
map,79,,35,EV035,1,0,108,comment,noshadow,6,,skip_comment
map,79,,24,EV024,1,0,101,show_text,<b><ac>Pueblo Pardillo</ac></b><ac>¡Un lugar donde,6,<b><ac>Pueblo Pardillo</ac></b><ac>Tempat di mana,machine_draft
map,79,,24,EV024,1,1,401,show_text_cont,a los furret les gusta caminar!,6,Furret suka berjalan!,machine_draft
map,79,,13,EV013,1,0,101,show_text,¡Apártate! ¡Estoy jugando con el Pokémon de la abuela!,6,Minggir! Saya sedang bermain dengan Pokémon Nenek!,machine_draft
map,79,,2,EV002,1,0,108,comment,noshadow,6,,skip_comment
map,79,,57,EV057,1,0,108,comment,noshadow,6,,skip_comment
map,79,,30,EV030,1,0,101,show_text,"Pueblo Gorrión... No queda muy lejos, ¿cierto?",6,Kota Sparrow... Jaraknya tidak terlalu jauh kan?,machine_draft
map,79,,19,EV019,1,0,101,show_text,Vivo con mi madre porque no me puedo permitir,6,Saya tinggal bersama ibu saya karena saya tidak mampu membiayainya,machine_draft
map,79,,19,EV019,1,1,401,show_text_cont,"comprar una casa, la inflación se está empezando a",6,"membeli rumah, inflasi mulai terjadi",machine_draft
map,79,,19,EV019,1,2,401,show_text_cont,notar en la región de Akebia.,6,pemberitahuan di wilayah Akebia.,machine_draft
map,79,,8,EV008,1,0,108,comment,noshadow,6,,skip_comment
map,79,,52,EV052,1,0,101,show_text,<ac>Hacia el Este: Pueblo Pinzón</ac>,6,<ac>Ke Timur: Pueblo Pinzón</ac>,machine_draft
map,79,,52,EV052,1,1,101,show_text,<ac>Hacia el Sur: Pueblo Gorrión</ac>,6,<ac>Ke Selatan: Kota Sparrow</ac>,machine_draft
map,79,,63,EV063,1,0,108,comment,noshadow,6,,skip_comment
map,79,,47,EV047,1,0,108,comment,noshadow,6,,skip_comment
map,79,,36,EV036,1,0,108,comment,noshadow,6,,skip_comment
map,79,,25,EV025,1,0,101,show_text,"¿Estás de viaje? ¡Qué guay, cuando sea mayor me iré de aventuras como tú!",6,"Apakah kamu bepergian? Wow, kalau aku besar nanti aku akan bertualang sepertimu!",machine_draft
map,79,,3,EV003,2,7,101,show_text,\dxn[\PN](Debería ayudar al niño...),6,\dxn[\PN](Saya harus membantu anak itu...),machine_draft
map,79,,14,EV014,1,1,355,script,Pokemon.play_cry(:BUNEARY),6,,skip_script
map,79,,14,EV014,1,3,101,show_text,\xn[\PN](Parece estar hasta el moño de correr con la,6,\xn[\PN](Dia sepertinya muak dan lelah berlari bersamanya,machine_draft
map,79,,14,EV014,1,4,401,show_text_cont,niña...),6,gadis...),machine_draft
map,79,,58,EV058,1,0,108,comment,noshadow,6,,skip_comment
map,79,,31,Ditto encontrado,2,0,355,script,Pokemon.play_cry(:DITTO),6,,skip_script
map,79,,20,EV020,1,6,355,script,"pbRemoveDependency2(""FollowerPkmn"")",6,,skip_script
map,79,,20,EV020,2,7,101,show_text,\dxn[\PN](Debería ayudar al niño...),6,\dxn[\PN](Saya harus membantu anak itu...),machine_draft
map,79,,20,EV020,3,6,355,script,"pbRemoveDependency2(""FollowerPkmn"")",6,,skip_script
map,79,,53,EV053,1,0,101,show_text,<ac>Hacia el Este: Pueblo Pinzón</ac>,6,<ac>Ke Timur: Pueblo Pinzón</ac>,machine_draft
map,79,,53,EV053,1,1,101,show_text,<ac>Hacia el Sur: Pueblo Gorrión</ac>,6,<ac>Ke Selatan: Kota Sparrow</ac>,machine_draft
map,79,,64,EV064,1,0,108,comment,noshadow,6,,skip_comment
map,79,,48,EV048,1,0,108,comment,noshadow,6,,skip_comment
map,79,,26,EV026,1,0,355,script,Pokemon.play_cry(:AIPOM),6,,skip_script
map,79,,4,EV004,2,7,101,show_text,\dxn[\PN](Debería ayudar al niño...),6,\dxn[\PN](Saya harus membantu anak itu...),machine_draft
map,79,,15,EV015,1,0,101,show_text,"¡Mira qué mono es mi Furret, me encanta!",6,"Lihat betapa lucunya Furret-ku, aku menyukainya!",machine_draft
map,79,,15,EV015,1,2,101,show_text,"Aunque eso no me hace furro, que lo sepas.",6,"Meski itu tidak membuatku gila, lho.",machine_draft
map,79,,59,EV059,1,0,108,comment,noshadow,6,,skip_comment
map,79,,32,EV032,1,0,101,show_text,"Vine para ver qué Pokémon aparecen aquí, pero en estas aguas solo hay puro Azurill, qué pereza.",6,"Saya datang untuk melihat Pokémon apa yang muncul di sini, tetapi di perairan ini hanya ada Azurill murni, malas sekali.",machine_draft
map,79,,21,EV021,1,6,355,script,"pbRemoveDependency2(""FollowerPkmn"")",6,,skip_script
map,79,,21,EV021,2,7,101,show_text,\dxn[\PN](Debería ayudar al niño...),6,\dxn[\PN](Saya harus membantu anak itu...),machine_draft
map,79,,21,EV021,3,6,355,script,"pbRemoveDependency2(""FollowerPkmn"")",6,,skip_script
map,79,,54,EV054,1,0,101,show_text,<b><ac>Pueblo Pardillo</ac></b><ac>¡Un lugar donde,6,<b><ac>Pueblo Pardillo</ac></b><ac>Tempat di mana,machine_draft
map,79,,54,EV054,1,1,401,show_text_cont,a los furret les gusta caminar!,6,Furret suka berjalan!,machine_draft
map,80,,9,EV009,1,0,108,comment,noshadow,7,,skip_comment
map,80,,47,EV047,1,0,108,comment,noshadow,7,,skip_comment
map,80,,28,EV028,1,0,101,show_text,<b><ac>RUTA 2</ac></b><ac>¡Pista de,7,<b><ac>ROUTE 2</ac></b><ac>Petunjuk,machine_draft
map,80,,28,EV028,1,1,401,show_text_cont,entrenadores!</ac>,7,pelatih!</ac>,machine_draft
map,80,,66,EV066,1,0,108,comment,noshadow,7,,skip_comment
map,80,,104,EV104,1,0,108,comment,noshadow,7,,skip_comment
map,80,,57,EV057,1,0,108,comment,noshadow,7,,skip_comment
map,80,,95,EV095,1,0,108,comment,noshadow,7,,skip_comment
map,80,,10,EV010,1,0,108,comment,noshadow,7,,skip_comment
map,80,,48,EV048,1,0,108,comment,noshadow,7,,skip_comment
map,80,,29,EV029,1,0,101,show_text,"Hace unos años había un Butterfree volando sobre una piedra justo delante, pero hace poco decidieron intercambiar dicha piedra por una fuente.",7,"Beberapa tahun yang lalu ada Butterfree yang terbang di atas batu tepat di depannya, namun baru-baru ini mereka memutuskan untuk menukar batu tersebut dengan air mancur.",machine_draft
map,80,,67,EV067,1,0,108,comment,noshadow,7,,skip_comment
map,80,,105,EV105,1,0,108,comment,noshadow,7,,skip_comment
map,80,,20,EV020,1,0,101,show_text,Sólo hay basura.,7,Hanya ada sampah.,machine_draft
